0.3100 0.019708 0.011742 0.00677922 3
0.3140 0.622025 0.0318895 0.0184114 3
0.3180 0.986933 0.00339457 0.00195985 3
0.3220 0.437338 0.120469 0.0695529 3
0.3300 0.0994659 0.0502281 0.0289992 3
0.3100 0.019708 0.011742 0.00677922 3
0.3140 0.622025 0.0318895 0.0184114 3
0.3180 0.986933 0.00339457 0.00195985 3
0.3220 0.437338 0.120469 0.0695529 3
0.3300 0.0994659 0.0502281 0.0289992 3
