0.3100 1.25778 0.0495384 0.028601
0.3140 1.2258 0.0152684 0.00881522
0.3180 0.989484 0.0276209 0.0159469
0.3220 0.903261 0.00382214 0.00220671
0.3300 0.827407 0.000862098 0.000497732
