99.7632 0.391184 0.301592
199.054 0.590975 0.515102
397.165 0.700222 0.666256
792.448 0.774022 0.773264
1581.14 0.838461 0.849021
3154.8 0.874833 0.902652
6294.65 0.916652 0.94062
12559.5 0.943171 0.967499
25059.5 0.978168 0.986529
50000.2 1 1
