99.7632 0.724744 0.301592
199.054 0.927798 0.515102
397.165 0.979524 0.666256
792.448 0.996403 0.773264
1581.14 1 0.849021
3154.8 1 0.902652
6294.65 1 0.94062
12559.5 1 0.967499
25059.5 1 0.986529
50000.2 1 1
